id_esp;componente_biologico;especie;subsp_var;sinonimo;genero;familia;orden;clase;phylum_division;reino;nombre_comun;nombre_ingles;habito_crecimiento;ds_004_2014_minagri;ds_043_2006_ag;uicn_2020_3;cites_2019;endemismo;migracion;Columna1;Columna2
598;Fitoplancton;Encyonema sp.3;;Encyonema sp. 3;Encyonema;Cymbellaceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
599;Fitoplancton;Encyonema sp.4;;;Encyonema;Cymbellaceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
600;Fitoplancton;Encyonema triangulum;;;Encyonema;Cymbellaceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
601;Fitoplancton;Encyonema vulgare;;;Encyonema;Cymbellaceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
602;Fitoplancton;Ensiculifera sp.;;;Ensiculifera;Calciodinellaceae;Gonyaulacales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
603;Fitoplancton;Entomoneis alata;var. alata;Entomoneis alata var. alata;Entomoneis;Entomoneidaceae;Surirellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
604;Fitoplancton;Entosiphon sp.1;;;Entosiphon;Peranemataceae;Heteronematales;Euglenophyceae;Euglenophycota;Protozoa;;;;;;;;;;;
605;Fitoplancton;Epithemia adnata;;;Epithemia;Rhopalodiaceae;Rhopalodiales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
606;Fitoplancton;Epithemia argus;;;Epithemia;Rhopalodiaceae;Rhopalodiales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
607;Fitoplancton;Epithemia sp.;;;Epithemia;Rhopalodiaceae;Rhopalodiales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
608;Fitoplancton;Epithemia sp.1;;Epithemia sp. 1;Epithemia;Rhopalodiaceae;Rhopalodiales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
609;Fitoplancton;Epithemia sp.2;;Epithemia sp. 2;Epithemia;Rhopalodiaceae;Rhopalodiales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
610;Fitoplancton;Epithemia sp.3;;;Epithemia;Rhopalodiaceae;Rhopalodiales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
611;Fitoplancton;Epithemia turgida;;;Epithemia;Rhopalodiaceae;Rhopalodiales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
612;Fitoplancton;Euastrum elegans;;;Euastrum;Desmidiaceae;Desmidiales;Conjugatophyceae;Charophyta;Plantae;;;;;;;;;;;
613;Fitoplancton;Euastrum sp.;;;Euastrum;Desmidiaceae;Desmidiales;Conjugatophyceae;Charophyta;Plantae;;;;;;;;;;;
614;Fitoplancton;Euastrum sp.1;;;Euastrum;Desmidiaceae;Desmidiales;Conjugatophyceae;Charophyta;Plantae;;;;;;;;;;;
615;Fitoplancton;Euastrum verrucosum;;;Euastrum;Desmidiaceae;Desmidiales;Conjugatophyceae;Charophyta;Plantae;;;;;;;;;;;
616;Fitoplancton;Eucampia zoodiacus;;;Eucampia;Hemiaulaceae;Hemiaulales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
617;Fitoplancton;Eudorina sp.;;;Eudorina;Volvocaceae;Chlamydomonadales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
618;Fitoplancton;Eudorina sp.1;;;Eudorina;Volvocaceae;Chlamydomonadales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
619;Fitoplancton;Euglena sanguinea;;;Euglena;Euglenaceae;Euglenales;Euglenophyceae;Euglenophycota;Protozoa;;;;;;;;;;;
620;Fitoplancton;Euglena sp.;;;Euglena;Euglenaceae;Euglenales;Euglenophyceae;Euglenophycota;Protozoa;;;;;;;;;;;
621;Fitoplancton;Euglena sp.1;;;Euglena;Eunotiaceae;Euglenales;Euglenophyceae;Euglenophycota;Protozoa;;;;;;;;;;;
622;Fitoplancton;Euglena sp.2;;;Euglena;Euglenaceae;Euglenales;Euglenophyceae;Euglenophycota;Protozoa;;;;;;;;;;;
623;Fitoplancton;Euglena variabilis;;;Euglena;Euglenaceae;Euglenales;Euglenophyceae;Euglenophycota;Protozoa;;;;;;;;;;;
624;Fitoplancton;Euglena viridis;;;Euglena;Euglenaceae;Euglenales;Euglenophyceae;Euglenophycota;Protozoa;;;;;;;;;;;
625;Fitoplancton;Euglena sp.;;;Euglena;Euglenaceae;Euglenales;Euglenophyceae;Euglenophycota;Protozoa;;;;;;;;;;;
626;Fitoplancton;Eunotia bilunaris;;;Eunotia;Eunotiaceae;Eunotiales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
627;Fitoplancton;Eunotia curvata;;;Eunotia;Eunotiaceae;Eunotiales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
628;Fitoplancton;Eunotia exigua;;;Eunotia;Eunotiaceae;Eunotiales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
629;Fitoplancton;Eunotia major;;;Eunotia;Eunotiaceae;Eunotiales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
630;Fitoplancton;Eunotia pectinalis;;;Eunotia;Eunotiaceae;Eunotiales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
631;Fitoplancton;Eunotia praerupta;;Eunotia praerrupta;Eunotia;Eunotiaceae;Eunotiales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
632;Fitoplancton;Eunotia sp.;;;Eunotia;Eunotiaceae;Eunotiales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
633;Fitoplancton;Eunotia sp.1;;;Eunotia;Eunotiaceae;Eunotiales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
634;Fitoplancton;Eunotia sp.2;;;Eunotia;Eunotiaceae;Eunotiales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
635;Fitoplancton;Eunotiaceae N.D.;;;Eunotiaceae N.D.;Eunotiaceae;Eunotiales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
636;Fitoplancton;Eutreptiella sp.;;;Eutreptiella;Eutreptiaceae;Eutreptiales;Euglenophyceae;Euglenophycota;Protozoa;;;;;;;;;;;
637;Fitoplancton;Fitoflagelados N.D.;;;;;;;;;;;;;;;;;;;
638;Fitoplancton;Fragilaria bidens;;;Fragilaria;Fragilariaceae;Fragilariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
639;Fitoplancton;Fragilaria brevistriata;;;Fragilaria;Fragilariaceae;Fragilariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
640;Fitoplancton;Fragilaria capucina;;;Fragilaria;Fragilariaceae;Fragilariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
641;Fitoplancton;Fragilaria construens;;;Fragilaria;Fragilariaceae;Fragilariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
642;Fitoplancton;Fragilaria crotonensis;;;Fragilaria;Fragilariaceae;Fragilariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
643;Fitoplancton;Fragilaria pinnata;;;Fragilaria;Fragilariaceae;Fragilariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
644;Fitoplancton;Fragilaria radians;;;Fragilaria;Fragilariaceae;Fragilariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
645;Fitoplancton;Fragilaria sp.;;;Fragilaria;Fragilariaceae;Fragilariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
646;Fitoplancton;Fragilaria sp.1;;;Fragilaria;Fragilariaceae;Fragilariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
647;Fitoplancton;Fragilaria sp.2;;;Fragilaria;Fragilariaceae;Fragilariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
648;Fitoplancton;Fragilaria virescens;;;Fragilaria;Fragilariaceae;Fragilariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
649;Fitoplancton;Fragilariaceae N.D.;;Meridion sp.;Fragilariaceae N.D.;Fragilariaceae;Fragilariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
650;Fitoplancton;Fragilariales N.D.;;;Fragilariales N.D.;Fragilariales N.D.;Fragilariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
651;Fitoplancton;Fragilariopsis doliolus;;;Fragilariopsis;Bacillariaceae;Bacillariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
652;Fitoplancton;Frustulia franguellii;;;Frustulia;Amphipleuraceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
653;Fitoplancton;Frustulia frenguellii;;;Frustulia;Amphipleuraceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
654;Fitoplancton;Frustulia rhomboides;;;Frustulia;Amphipleuraceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
655;Fitoplancton;Frustulia saxonica;;;Frustulia;Amphipleuraceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
656;Fitoplancton;Frustulia sp.;;;Frustulia;Amphipleuraceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
657;Fitoplancton;Frustulia sp.1;;;Frustulia;Amphipleuraceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
658;Fitoplancton;Frustulia sp.2;;;Frustulia;Amphipleuraceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
659;Fitoplancton;Frustulia spicula;;;Frustulia;Amphipleuraceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
660;Fitoplancton;Frustulia vulgaris;;;Frustulia;Amphipleuraceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
661;Fitoplancton;Geminella sp.1;;;Geminella;Ulotrichaceae;Ulotrichales;Ulvophyceae;Chlorophyta;Plantae;;;;;;;;;;;
662;Fitoplancton;Genicularia sp.;;;Genicularia;Gonatozygaceae;Desmidiales;Conjugatophyceae;Charophyta;Plantae;;;;;;;;;;;
663;Fitoplancton;Glenodinium edax;;;Glenodinium;Glenodiniaceae;Peridiniales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
664;Fitoplancton;Gloeocapsa sp.1;;;Gloeocapsa;Chroococcaceae;Chroococcales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
665;Fitoplancton;Gloeocystis sp.;;;Gloeocystis;Radiococcaceae;Sphaeropleales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
666;Fitoplancton;Gloeocystis sp.1;;;Gloeocystis;Radiococcaceae;Sphaeropleales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
667;Fitoplancton;Gomphoneis elegans;;;Gomphoneis;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
668;Fitoplancton;Gomphoneis eriense;;;Gomphoneis;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
669;Fitoplancton;Gomphoneis minuta;;;Gomphoneis;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
670;Fitoplancton;Gomphoneis sp.;;;Gomphoneis;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
671;Fitoplancton;Gomphonema acuminatum;;;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
672;Fitoplancton;Gomphonema affine;;;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
673;Fitoplancton;Gomphonema angustatum;;;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
674;Fitoplancton;Gomphonema bavaricum;;;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
675;Fitoplancton;Gomphonema clavatum;;;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
676;Fitoplancton;Gomphonema clevei;;;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
677;Fitoplancton;Gomphonema constrictum;;;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
678;Fitoplancton;Gomphonema gracile;;;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
679;Fitoplancton;Gomphonema intricatum;;;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
680;Fitoplancton;Gomphonema longiceps;;;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
681;Fitoplancton;Gomphonema manubrium;;;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
682;Fitoplancton;Gomphonema minutum;;;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
683;Fitoplancton;Gomphonema montanum;;;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
684;Fitoplancton;Gomphonema olivaceoides;;;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
685;Fitoplancton;Gomphonema olivaceum;;;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
686;Fitoplancton;Gomphonema parvulum;;;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
687;Fitoplancton;Gomphonema productum;;;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
688;Fitoplancton;Gomphonema pumilum;;;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
689;Fitoplancton;Gomphonema rhombicum;;;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
690;Fitoplancton;Gomphonema sp.;;;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
691;Fitoplancton;Gomphonema sp.1;;;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
692;Fitoplancton;Gomphonema sp.2;;Gomphonema sp. 2;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
693;Fitoplancton;Gomphonema sp.3;;Gomphonema sp. 3;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
694;Fitoplancton;Gomphonema sp.4;;;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
695;Fitoplancton;Gomphonema subclavatum;;;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
696;Fitoplancton;Gomphonema subtile;;;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
697;Fitoplancton;Gomphonema tergestinum;;;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
698;Fitoplancton;Gomphonema truncatum;;;Gomphonema;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
699;Fitoplancton;Gomphonemataceae N.D.;;;Gomphonemataceae N.D.;Gomphonemataceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
700;Fitoplancton;Gomphosphaeria aponina;;;Gomphosphaeria;Chroococcaceae;Chroococcales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
701;Fitoplancton;Gomphosphaeria naegeliana;;;Gomphosphaeria;Chroococcaceae;Chroococcales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
702;Fitoplancton;Gomphosphaeria sp.;;;Gomphosphaeria;Chroococcaceae;Chroococcales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
703;Fitoplancton;Gomphosphaeria sp.1;;;Gomphosphaeria;Chroococcaceae;Chroococcales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
704;Fitoplancton;Gonatozygon monotaenium;;;Gonatozygon;Gonatozygaceae;Desmidiales;Conjugatophyceae;Charophyta;Plantae;;;;;;;;;;;
705;Fitoplancton;Gonatozygon sp.;;;Gonatozygon;Gonatozygaceae;Desmidiales;Conjugatophyceae;Charophyta;Plantae;;;;;;;;;;;
706;Fitoplancton;Gonatozygon sp.1;;;Gonatozygon;Gonatozygaceae;Desmidiales;Conjugatophyceae;Charophyta;Plantae;;;;;;;;;;;
707;Fitoplancton;Goniaceae N.D.;;Goniaceae indet.;Goniaceae N.D.;Goniaceae;Chlamydomonadales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
708;Fitoplancton;Gonium sp.;;;Gonium;Goniaceae;Chlamydomonadales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
709;Fitoplancton;Gonium sp.1;;;Gonium;Goniaceae;Chlamydomonadales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
710;Fitoplancton;Gonyaulax polygramma;;;Gonyaulax;Gonyaulacaceae;Gonyaulacales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
711;Fitoplancton;Gonyaulax sp.;;;Gonyaulax;Gonyaulacaceae;Gonyaulacales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
712;Fitoplancton;Grammatophora angulosa;;;Grammatophora;Striatellaceae;Striatellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
713;Fitoplancton;Grammatophora marina;;;Grammatophora;Striatellaceae;Striatellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
714;Fitoplancton;Gymnodiniales N.D.;;Gymnodiniales indet.;Gymnodiniales N.D.;Gymnodiniales N.D.;Gymnodiniales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
715;Fitoplancton;Gymnodinium lohmannii;;;Gymnodinium;Gymnodiniaceae;Gymnodiniales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
716;Fitoplancton;Gymnodinium sp.;;;Gymnodinium;Gymnodiniaceae;Gymnodiniales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
717;Fitoplancton;Gymnodinium sp.1;;;Gymnodinium;Gymnodiniaceae;Gymnodiniales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
718;Fitoplancton;Gymnodinium sp.2;;;Gymnodinium;Gymnodiniaceae;Gymnodiniales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
719;Fitoplancton;Gyrodinium sp.;;;Gyrodinium;Gymnodiniaceae;Gymnodiniales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
720;Fitoplancton;Gyrosigma sp.;;;Gyrosigma;Pleurosigmataceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
721;Fitoplancton;Gyrosigma sp.1;;;Gyrosigma;Pleurosigmataceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
722;Fitoplancton;Gyrosigma sp.2;;;Gyrosigma;Pleurosigmataceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
723;Fitoplancton;Gyrosigma sp.3;;;Gyrosigma;Pleurosigmataceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
724;Fitoplancton;Hannaea arcus;;;Hannaea;Fragilariaceae;Fragilariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
725;Fitoplancton;Hannaea sp.;;;Hannaea;Fragilariaceae;Fragilariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
726;Fitoplancton;Hantzschia amphioxys;;;Hantzschia;Bacillariaceae;Bacillariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
727;Fitoplancton;Hantzschia hyperborea;;Hantzchia hyperborea;Hantzschia;Bacillariaceae;Bacillariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
728;Fitoplancton;Hantzschia sp.;;;Hantzschia;Bacillariaceae;Bacillariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
729;Fitoplancton;Hantzschia sp.1;;;Hantzschia;Bacillariaceae;Bacillariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
730;Fitoplancton;Hantzschia sp.2;;Hantzschia sp. 2;Hantzschia;Bacillariaceae;Bacillariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
731;Fitoplancton;Hantzschia sp.3;;;Hantzschia;Bacillariaceae;Bacillariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
732;Fitoplancton;Hantzschia virgata;;;Hantzschia;Bacillariaceae;Bacillariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
733;Fitoplancton;Hyalotheca sp.;;;Hyalotheca;Desmidiaceae;Desmidiales;Conjugatophyceae;Charophyta;Plantae;;;;;;;;;;;
734;Fitoplancton;Hydrodictyaceae N.D.;;;Hydrodictyaceae N.D.;Hydrodictyaceae;Sphaeropleales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
735;Fitoplancton;Johannesbaptistia sp.;;;Johannesbaptistia;Chroococcaceae;Chroococcales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
736;Fitoplancton;Karayevia laterostrata;;;Karayevia;Achnanthidiaceae;Achnanthales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
737;Fitoplancton;Klebsormidium sp.;;;Klebsormidium;Klebsormidiaceae;Klebsormidiales;Klebsormidiophyceae;Charophyta;Plantae;;;;;;;;;;;
738;Fitoplancton;Kobayasia subtilissima;;;Kobayasia;Naviculaceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
739;Fitoplancton;Lepocinclis sp.;;Lepocynclis sp.;Lepocinclis;Euglenaceae;Euglenales;Euglenophyceae;Euglenophycota;Protozoa;;;;;;;;;;;
740;Fitoplancton;Lepocinclis sp.1;;;Lepocinclis;Euglenaceae;Euglenales;Euglenophyceae;Euglenophycota;Protozoa;;;;;;;;;;;
741;Fitoplancton;Leptocylindrus cf. danicus;;;Leptocylindrus;Leptocylindraceae;Leptocylindrales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
742;Fitoplancton;Leptocylindrus danicus;;;Leptocylindrus;Leptocylindraceae;Leptocylindrales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
743;Fitoplancton;Leptocylindrus mediterraneus;;;Leptocylindrus;Leptocylindraceae;Leptocylindrales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
744;Fitoplancton;Leptocylindrus minimus;;;Leptocylindrus;Leptocylindraceae;Leptocylindrales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
745;Fitoplancton;Leptolyngbyaceae N.D.;;;Leptolyngbyaceae N.D.;Leptolyngbyaceae N.D.;Synechococcales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
746;Fitoplancton;Licmophora abbreviata;;;Licmophora;Licmophoraceae;Licmophorales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
747;Fitoplancton;Lithodesmium undulatum;;;Lithodesmium;Lithodesmiaceae;Lithodesmiales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
748;Fitoplancton;Luticola cohnii;;;Luticola;Diadesmidaceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
749;Fitoplancton;Luticola goeppertiana;;;Luticola;Diadesmidaceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
750;Fitoplancton;Luticola mutica;;;Luticola;Diadesmidaceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
751;Fitoplancton;Luticola nivalis;;;Luticola;Diadesmidaceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
752;Fitoplancton;Luticola saxophila;;;Luticola;Diadesmidaceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
753;Fitoplancton;Luticola sp.1;;;Luticola;Diadesmidaceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
754;Fitoplancton;Luticola ventricosa;;;Luticola;Diadesmidaceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
755;Fitoplancton;Lyngbya contorta;;;Lyngbya;Oscillatoriaceae;Nostocales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
756;Fitoplancton;Lyngbya limnetica;;;Lyngbya;Oscillatoriaceae;Nostocales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
757;Fitoplancton;Lyngbya majuscula;;;Lyngbya;Oscillatoriaceae;Nostocales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
758;Fitoplancton;Lyngbya martensiana;;Lyngbya martesiana;Lyngbya;Oscillatoriaceae;Nostocales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
759;Fitoplancton;Lyngbya sp.;;;Lyngbya;Oscillatoriaceae;Nostocales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
760;Fitoplancton;Lyngbya sp.1;;;Lyngbya;Oscillatoriaceae;Nostocales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
761;Fitoplancton;Lyngbya sp.2;;;Lyngbya;Oscillatoriaceae;Nostocales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
762;Fitoplancton;Lyrella sp.;;;Lyrella;Lyrellaceae;Lyrellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
763;Fitoplancton;Mallomonas sp.1;;;Mallomonas;Synuraceae;Ochromonadales;Chrysophyceae;Chrysophyta;Chromista;;;;;;;;;;;
764;Fitoplancton;Mastogloia smithii;;;Mastogloia;Mastogloiaceae;Mastogloiales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
765;Fitoplancton;Mastogloia sp.1;;;Mastogloia;Mastogloiaceae;Mastogloiales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
766;Fitoplancton;Melosira granulata;;;Melosira;Melosiraceae;Melosirales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
767;Fitoplancton;Melosira sp.;;;Melosira;Melosiraceae;Melosirales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
